GD Elliott,New Zealand,8,17,17,4,4,0,0
Fahad Tariq,UAE,0,6,6,4,4,0,0
Farhad Reza,Bangladesh,8,13,13,4,4,0,0
O Fournier,CRC,0,2,2,4,4,0,0
PG Fulton,New Zealand,6,12,12,4,4,0,0
PF Gallagher,Fin,0,3,3,4,4,0,0
G Goudie,SCOT,3,9,9,4,4,0,0
TGJ Gruijters,NL,1,8,8,4,4,0,0
K Gupta,Chile,0,4,4,4,3,1,3
OD Hald,DEN,0,9,7,4,4,0,0
Hamza Tahir,SCOT,1,11,11,4,4,0,0
RM Haq,SCOT,6,21,20,4,4,0,0
TM Head,Australia,2,16,16,4,4,0,0
R Hekure,Papua New Guinea,0,8,8,4,4,0,0
DR Hooper,GUE,0,9,9,4,4,0,0
Hussain Talat,Pakisthan,1,14,14,4,4,0,0
DP Hyatt,West Indies,1,5,5,4,4,0,0
Imran Haider,ROM,0,2,2,4,2,2,2
Imrul Kayes,Bangladesh,7,14,14,4,4,0,0
SS Iyer,India,2,14,14,4,4,0,0
ST Jayasuriya,Sri Lanka,5,31,31,4,4,0,0
LM Jongwe,Zimbabwe,1,8,8,4,4,0,0
SHT Kandamby,Sri Lanka,3,5,5,4,4,0,0
G Kansonkho,West Indies,0,6,6,4,4,0,0
AN Kervezee,NL,3,10,10,4,4,0,0
Khalid Latif,Pakisthan,8,13,13,4,4,0,0
BA King,West Indies,0,6,6,4,4,0,0
EB Knowles,CZK-R,0,7,7,4,4,0,0
SC Kuggeleijn,New Zealand,0,9,9,4,4,0,0
Kuldeep Lal,ESP,0,8,8,4,4,0,0
RE Levi,South Africa,0,13,13,4,4,0,0
N Madziva,Zimbabwe,4,15,15,4,4,0,0
MSS Mandy,Chile,0,4,4,4,4,0,0
MR Marsh,Australia,7,11,11,4,4,0,0
XM Marshall,West Indies,11,13,13,4,4,0,0
WP Masakadza,Zimbabwe,4,12,12,4,4,0,0
Md Nurul Huda,Fin,0,5,5,4,4,0,0
AS Mehmi,"",0,3,3,4,4,0,0
Mohammad Amir,Pakisthan,10,48,48,4,4,0,0
Mohammad Ashraful,Bangladesh,6,23,23,4,4,0,0
Mohammad Boota,UAE,0,16,16,4,3,1,2
Mohammad Naveed,UAE,4,31,31,4,4,0,0
Muhammad Awais,"",0,3,3,4,3,1,3
GRD Munasinghe,ITA,0,8,7,4,4,0,0
A Nehra,India,8,27,27,4,4,0,0
A Neill,SCOT,0,5,5,4,4,0,0
SN Netravalkar,South Africa,0,8,8,4,4,0,0
N Nipiko,VAN,0,14,14,4,4,0,0
Noor Ali Zadran,Afganisthan,7,20,20,4,4,0,0
AA Obanda,KENYA,12,30,30,4,4,0,0
JS Patel,New Zealand,3,11,11,4,4,0,0
RK Paudel,NEPAL,0,11,11,4,4,0,0
N Pokana,Papua New Guinea,3,19,19,4,4,0,0
S Prasanna,Sri Lanka,4,20,20,4,4,0,0
AT Rayudu,India,2,6,6,4,4,0,0
B Regmi,NEPAL,5,18,18,4,4,0,0
MJ Richardson,GER,0,3,3,4,1,3,1
MJG Rippon,NL,5,18,17,4,4,0,0
PADLR Sandakan,Sri Lanka,2,14,14,4,4,0,0
Saqlain Haider,UAE,0,6,6,4,4,0,0
T Shamsi,South Africa,2,16,16,4,4,0,0
I Sharma,India,5,14,14,4,4,0,0
B Shikongo,NAM,0,11,11,4,4,0,0
Sikander Zulfiqar,NL,3,11,11,4,4,0,0
Simandeep Singh,HKG,0,7,7,4,4,0,0
Sohaib Maqsood,Pakisthan,3,20,20,4,4,0,0
ES Szwarczynski,NL,5,14,13,4,4,0,0
Tanwir Afzal,HKG,2,21,21,4,4,0,0
RN ten Doeschate,NL,11,22,21,4,4,0,0
C Tommy,VAN,0,12,12,4,4,0,0
I Udana,Sri Lanka,10,27,27,4,4,0,0
Umar Amin,Pakisthan,5,14,14,4,4,0,0
DLS van Bunge,NL,5,14,13,4,4,0,0
RR Watson,SCOT,3,10,9,4,4,0,0
K Weeraratne,Sri Lanka,1,5,5,4,4,0,0
Yasir Shah,Pakisthan,0,2,2,4,4,0,0
Ziaur Rahman,Bangladesh,2,14,14,4,4,0,0
MR Adair,Ireland,0,17,17,3,3,0,0
S Adedeji,NGA,0,6,6,3,3,0,0
Afif Hossain,Bangladesh,1,8,8,3,3,0,0
Aftab Alam,Afganisthan,6,12,12,3,3,0,0
KK Ahmed,India,1,14,14,3,3,0,0
Ainool Haqqiem,MAL,0,4,4,3,1,2,1
TP Allen,South Africa,0,5,5,3,3,0,0
Al-Amin Hossain,Bangladesh,6,28,26,3,3,0,0
Amir Mangal,GER,0,9,9,3,3,0,0
JM Anderson,England,2,19,19,3,3,0,0
Anowarul Islam,THAI,0,4,4,3,3,0,0
P Arrighi,Arg,0,5,5,3,3,0,0
Asad Shafiq,Pakisthan,2,10,10,3,3,0,0
NJ Astle,New Zealand,1,4,4,3,3,0,0
TD Astle,New Zealand,3,3,3,3,3,0,0
AJ Ayannaike,NGA,0,3,3,3,2,1,2
F Baaleri,Ghana,0,4,4,3,3,0,1
Babar Ali,BAH,0,3,3,3,3,0,0
V Balakrishnan,Botsw,0,3,3,3,3,0,0
OGL Bascome,Bermuda,0,11,11,3,3,0,0
V Baskaran,SGP,0,12,12,3,3,0,0
C Bisson,JER,0,14,14,3,3,0,0
A Bohara,NEPAL,0,17,17,3,3,0,0
DG Brownlie,New Zealand,4,5,5,3,3,0,0
IG Butler,New Zealand,4,19,19,3,3,0,0
J Butler,GUE,0,9,9,3,3,0,0
C Carter,HKG,2,10,10,3,2,1,2
C Chete,West Indies,0,2,2,3,3,0,3
LA Collado,GIBR,0,4,4,3,2,1,2
PC Connell,Ireland,2,9,8,3,3,0,0
TK Curran,England,2,15,15,3,3,0,0
CJ Dala,South Africa,1,9,9,3,3,0,0
SM Davies,England,2,5,5,3,2,1,2
CD de Lange,SCOT,2,8,7,3,3,0,0
Delawar Khan,DEN,0,9,7,3,3,0,0
BFW de Leede,NL,1,8,8,3,3,0,0
JL Denly,England,10,10,10,3,3,0,0
N Dutta,CAN,0,11,11,3,3,0,0
LH Ferguson,New Zealand,2,8,8,3,3,0,0
CRD Fernando,Sri Lanka,10,18,18,3,3,0,0
Fiaz Ahmed,BAH,0,4,4,3,3,0,0
Fitri Sham,MAL,0,15,14,3,3,0,0
SC Getkate,Ireland,0,14,14,3,3,0,0
D Gim,NGA,0,6,6,3,3,0,0
BD Glover,NL,0,19,19,3,3,0,0
LF Goncalves,"",0,3,3,3,1,2,1
Z Groenewald,NAM,0,10,10,3,3,0,0
GM Hamilton,SCOT,3,12,11,3,3,0,0
Haris Sohail,Pakisthan,6,14,14,3,3,0,0
BE Hendricks,South Africa,5,11,11,3,3,0,0
MC Henriques,Australia,8,11,11,3,3,0,0
JR Hopes,Australia,5,12,12,3,3,0,0
Ibrarul Haq,Saudi,0,5,5,3,3,0,0
Imran Farhat,Pakisthan,1,7,7,3,3,0,0
Imran Khan,Pakisthan,0,3,3,3,3,0,0
Inam-ul-Haq,QAT,0,11,11,3,3,0,0
MM Iqbal,SCOT,1,6,6,3,3,0,0
Izatullah Dawlatzai,Afganisthan,7,14,14,3,3,0,0
Jahurul Islam,Bangladesh,3,3,3,3,3,0,0
GSNFG Jayasuriya,Sri Lanka,4,16,16,3,3,0,0
S Jora,NEPAL,0,6,6,3,3,0,0
I Katzarski,"",0,3,3,3,3,0,0
S Kaveri,Mex,0,7,7,3,3,0,0
JM Kemp,South Africa,2,8,8,3,3,0,0
Khurram Nawaz,OMAN,2,18,18,3,3,0,0
J Kila,Papua New Guinea,0,12,12,3,3,0,0
AK Kitchen,New Zealand,1,5,4,3,3,0,0
RAS Lakmal,Sri Lanka,8,11,11,3,3,0,0
S Lamichhane,ICC/NEPAL,1,18,18,3,3,0,0
KS Leverock,Bermuda,0,12,12,3,3,0,0
CA Lynn,Australia,4,18,17,3,3,0,0
WK McCallan,Ireland,1,9,8,3,3,0,0
R McLaren,South Africa,5,12,12,3,3,0,0
CD McMillan,New Zealand,2,8,8,3,3,0,0
WJ Malinda,Mald,0,3,3,3,3,0,0
SE Marsh,Australia,8,15,15,3,3,0,0
RD McCann,Ireland,0,3,3,3,1,2,1
Md Shafiqul Haque,THAI,0,4,4,3,1,2,1
GP Meade,ITA,0,8,7,3,3,0,0
Mehran Khan,OMAN,4,19,18,3,3,0,0
T Mishra,KENYA,6,15,15,3,3,0,0
Mohamed Rishwan,Mald,0,11,11,3,3,0,0
Mohammad Asif,Pakisthan,4,11,11,3,3,0,0
Mohammad Mithun,Bangladesh,5,14,12,3,3,0,0
Mohammad Saifuddin,Bangladesh,2,13,13,3,3,0,0
Mohammad Sami,Pakisthan,6,13,13,3,3,0,0
JM Muirhead,Australia,0,5,5,3,3,0,0
Mujeeb Ur Rahman,Afganisthan,1,16,16,3,3,0,0
AA Mulla,CAN,0,4,4,3,1,2,1
T Munyonga,Zimbabwe,0,5,5,3,3,0,0
TJ Murtagh,Ireland,4,14,14,3,3,0,0
Najeeb Tarakai,Afganisthan,5,12,12,3,3,0,0
M Nasim Baras,Afganisthan,0,3,3,3,3,0,0
A Ndlovu,Zimbabwe,0,3,3,3,3,0,0
PM Nevill,Australia,0,9,9,3,2,1,2
DO Obuya,KENYA,5,10,10,3,2,1,1
H Patel,CAN,3,11,11,3,3,0,0
SR Patel,England,2,18,18,3,3,0,0
JL Pattinson,Australia,1,4,4,3,3,0,0
Pavandeep Singh,MAL,0,10,10,3,3,0,0
RW Price,Zimbabwe,4,16,16,3,3,0,0
S Qeshile,South Africa,0,2,2,3,3,0,3
K Rabada,South Africa,5,21,21,3,3,0,0
LN Rajbanshi,NEPAL,1,12,12,3,3,0,0
Aminuddin Ramly,MAL,0,10,9,3,3,0,0
S Ravikumar,CRC,0,3,3,3,3,0,0
AJ Redmond,New Zealand,1,7,7,3,3,0,0
KA Reynolds,Blz,0,3,3,3,3,0,0
MJ Ross,ITA,0,8,7,3,3,0,0
Saad Bin Zafar,CAN,0,11,11,3,3,0,0
Sajid Cheema,Saudi,0,5,5,3,3,0,0
Salman Butt,Pakisthan,3,24,24,3,3,0,0
P Sarraf,NEPAL,0,9,9,3,3,0,0
BM Scholtz,NAM,0,14,14,3,3,0,0
SMSM Senanayake,Sri Lanka,4,24,24,3,3,0,0
Shahzaib Hasan,Pakisthan,1,10,10,3,3,0,0
D Sheeli,KUW,0,3,3,3,3,0,0
NK Shetty,Mex,0,2,2,3,3,0,0
Shiraz Khan,KUW,0,6,6,3,3,0,0
P Silas,Botsw,0,4,4,3,3,0,0
VS Solanki,England,2,3,3,3,3,0,2
MWR Stokes,GUE,0,9,9,3,3,0,0
AO Suji,KENYA,3,8,8,3,3,0,0
CR Suryawanshi,SGP,0,3,3,3,3,0,0
A Symonds,Australia,4,14,14,3,3,0,0
SW Tait,Australia,9,21,21,3,3,0,0
SN Thakur,India,0,7,7,3,3,0,0
OFJ Tonuu,Samoa,0,4,4,3,3,0,3
JD Unadkat,India,2,10,10,3,3,0,0
LV van Beek,NL,2,8,8,3,3,0,0
HE van der Dussen,South Africa,1,9,9,3,3,0,0
M Vijay,India,5,9,9,3,3,0,0
TP Visee,NL,4,27,26,3,3,0,0
AC Voges,Australia,6,7,7,3,3,0,0
C Waiswa,UGA,0,4,4,3,3,0,0
HR Walsh,West Indies,0,13,13,3,3,0,0
BJ Watling,New Zealand,5,5,5,3,3,0,2
UT Yadav,India,7,7,7,3,3,0,0
KJ Young,Blz,0,3,3,3,3,0,3
SA Abbott,Australia,5,4,4,2,2,0,0
Abdullah Akbarjan,Aut,0,5,5,2,2,0,0
Abdul Razzaq,Pakisthan,7,32,32,2,2,0,0
Abdul Shakoor,ROM,0,2,2,2,1,1,1
AS Abioye,NGA,0,5,5,2,2,0,0
IKO Aboagye,Ghana,0,4,4,2,2,0,0
Abu Hider,Bangladesh,2,13,12,2,2,0,0
Abdul Hashmi,DEN,0,8,6,2,1,1,1
Ahmed Faiz,MAL,0,10,9,2,2,0,0
CM Akachukwu,NGA,0,8,8,2,2,0,0
DI Allan,KENYA,1,10,10,2,2,0,0
Alok Kapali,Bangladesh,4,7,7,2,2,0,0
TR Ambrose,England,0,1,1,2,1,1,1
Amjad Khan,UAE,1,4,4,2,2,0,0
Amjad Mahboob,SGP,0,11,11,2,2,0,0
Amjad Sher,Fin,0,5,5,2,2,0,0
Anamul Haque,Bangladesh,3,13,12,2,2,0,1
Anique Uddin,DEN,0,6,5,2,2,0,0
R Ankad,Mex,0,8,8,2,2,0,0
Anwar Arudin,MAL,0,12,11,2,2,0,0
Anwar Rahman,MAL,0,9,8,2,2,0,0
Areeb Quadir,Fin,0,2,2,2,2,0,0
Ashfaq Ahmed,UAE,1,12,12,2,2,0,0
MNM Aslam,KUW,0,6,6,2,2,0,0
Asrar Ahmed,"",0,3,3,2,2,0,0
AA Banner,Blz,0,3,3,2,2,0,0
GG Banner,Blz,0,3,3,2,2,0,0
LJ Barker,GUE,0,9,9,2,2,0,0
GEF Barnett,CAN,2,5,5,2,2,0,0
CD Barnwell,West Indies,2,6,6,2,2,0,0
A Bhagwat,HKG,0,4,4,2,2,0,2
M Bhanuka,Sri Lanka,0,2,2,2,2,0,2
RA Bhatti,CAN,0,4,4,2,1,1,1
DE Bollinger,Australia,3,9,9,2,2,0,0
JP Bray,Ireland,0,2,2,2,2,0,0
GB Brent,Zimbabwe,1,3,3,2,2,0,0
PR Brown,England,0,4,4,2,2,0,0
AF Buurman,NL,0,4,4,2,1,1,1
VD Chandra,PNM,0,3,3,2,2,0,2
BB Chari,Zimbabwe,0,3,3,2,2,0,0
PP Chawla,India,2,7,7,2,2,0,0
CK Coventry,Zimbabwe,5,13,13,2,2,0,1
KM Dabengwa,Zimbabwe,4,8,8,2,2,0,0
F Damiao Couana,Moz,0,7,6,2,2,0,0
P Danci,ROM,0,2,2,2,2,0,0
RR David,CAN,0,4,4,2,2,0,0
JM Davison,CAN,2,5,5,2,2,0,0
LA Dawson,England,2,6,6,2,2,0,0
TB de Bruyn,South Africa,0,2,2,2,2,0,0
N Deonarine,West Indies,3,8,8,2,2,0,0
AP Devcich,New Zealand,1,4,4,2,2,0,0
R Dhawan,India,0,1,1,2,2,0,0
GD Drummond,SCOT,5,17,17,2,2,0,0
L Emilio,Moz,0,5,4,2,2,0,0
GDR Eranga,CAN,0,9,9,2,2,0,0
Faran Afzal,ESP,0,9,9,2,2,0,0
Fayyaz Butt,OMAN,0,14,14,2,2,0,0
A Ferguson,Arg,0,5,5,2,2,0,0
N Pradeep,Sri Lanka,3,14,14,2,2,0,0
WIA Fernando,Sri Lanka,0,10,10,2,2,0,0
NJ Ferraby,JER,0,14,14,2,2,0,0
SP Fleming,New Zealand,1,5,5,2,2,0,0
DR Flynn,New Zealand,4,5,5,2,2,0,0
JD Freyone,GIBR,0,4,4,2,2,0,0
GC Galanis,"",0,2,2,2,2,0,0
V Ganesan,GER,0,4,4,2,2,0,0
CJ Gannon,South Africa,0,4,4,2,2,0,0
Habib Ahmadzai,Aut,0,5,5,2,2,0,0
Hamid Hassan,Afganisthan,6,22,22,2,2,0,0
Hammad Azam,Pakisthan,1,5,5,2,2,0,0
Jandu Hamoud,KUW,0,6,6,2,2,0,0
AS Hansra,CAN,1,8,8,2,2,0,0
Haseeb Amjad,HKG,2,18,18,2,2,0,0
JW Hastings,Australia,6,9,9,2,2,0,0
C Hauptfleisch,Caym,0,5,5,2,1,1,1
Hazratullah Zazai,Afganisthan,3,13,13,2,2,0,0
L Hermida,Mex,0,5,5,2,2,0,0
D Heyliger,CAN,0,11,11,2,2,0,0
RM Hira,New Zealand,1,15,15,2,2,0,0
Hirenkumar Patel,Chile,0,4,4,2,2,0,0
S Hirugade,Mex,0,6,6,2,2,0,0
Imran Anwar,BAH,0,4,4,2,2,0,0
Imran Ali,KUW,0,4,4,2,2,0,0
CA Ingram,South Africa,2,9,9,2,2,0,0
Irfan Ahmed,HKG,1,8,8,2,2,0,0
Ismat Ullah,"",0,4,4,2,2,0,0
H Ivanov,"",0,3,3,2,2,0,2
Joginder Sharma,India,0,4,4,2,2,0,0
GO Jones,England,1,2,2,2,2,0,2
MBS Jonkman,NL,0,3,3,2,2,0,0
Junaid Siddiqui,CAN,7,13,13,2,2,0,0
Junaid Siddique,UAE,0,8,8,2,2,0,0
Karweng NG,PHI,0,4,4,2,2,0,0
MS Kasprowicz,Australia,0,2,2,2,2,0,0
SM Katich,Australia,1,3,3,2,2,0,0
Z Khan,India,6,17,17,2,2,0,0
Khurram Khan,UAE,0,3,3,2,2,0,0
M Klinger,Australia,0,3,3,2,2,0,0
HGJM Kulatunga,Sri Lanka,0,2,2,2,2,0,0
JS Kundi,KENYA,0,6,6,2,2,0,0
A Lark,Aut,0,5,5,2,2,0,0
LC Le Tissier,GUE,0,9,9,2,2,0,0
JB Little,Ireland,3,11,11,2,2,0,0
MF Maharoof,Sri Lanka,10,8,8,2,2,0,0
NA Maiolo,ITA,0,8,7,2,2,0,0
DJ Malan,England,2,9,9,2,2,0,0
JN Malan,South Africa,0,2,2,2,2,0,0
A Manousis,"",0,3,3,2,2,0,0
Mansoor Amjad,Pakisthan,0,1,1,2,2,0,0
A Martin,West Indies,0,1,1,2,2,0,0
SW Masakadza,Zimbabwe,3,7,7,2,2,0,0
WT Mashinge,Zimbabwe,0,2,2,2,2,0,0
NO Miller,West Indies,5,9,9,2,2,0,0
SF Mire,Zimbabwe,1,9,9,2,2,0,0
Mohammad Ghazanfar,HKG,0,5,5,2,2,0,0
Mohammad Naim,Bangladesh,0,3,3,2,2,0,0
Mohammad Salman,Pakisthan,0,1,1,2,1,1,1
Mohammed Asghar,KUW,0,4,4,2,2,0,0
Mohammed Nurji,West Indies,0,6,6,2,2,0,0
RS Morton,West Indies,4,7,7,2,2,0,0
Muhammad Kashif,KUW,0,10,10,2,2,0,0
Muhammad Nadeem,Saudi,0,5,5,2,2,0,0
RG Mukasa,UGA,0,4,4,2,2,0,0
Mukhtar Ahmed,Pakisthan,0,6,6,2,2,0,0
J Mulder,Ireland,1,8,8,2,2,0,0
G Murali,CRC,0,3,3,2,2,0,2
Murid Ekrami,Belg,0,3,3,2,2,0,0
TK Musakanda,Zimbabwe,0,6,6,2,2,0,0
LA Musiani,Arg,0,5,5,2,2,0,0
CT Mutombodzi,Zimbabwe,6,13,13,2,2,0,0
B Muzarabani,Zimbabwe,0,6,6,2,2,0,0
Naeem Islam,Bangladesh,5,10,10,2,2,0,0
Nanda Kumar,CRC,0,3,3,2,2,0,0
N Nankov,"",0,3,3,2,2,0,0
Naved-ul-Hasan,Pakisthan,4,4,4,2,2,0,0
Nawazish Jezuli,Saudi,0,1,1,2,2,0,2
Najmul Hossain Shanto,Bangladesh,0,2,2,2,2,0,0
Nazmul Islam,Bangladesh,0,13,13,2,2,0,0
Nazwan Ismail,Mald,0,3,3,2,2,0,0
P Negi,India,0,1,1,2,2,0,0
K Nestor,GIBR,0,4,4,2,2,0,0
G Nikitas,"",0,2,2,2,0,2,0
Noor Momand,Belg,0,2,2,2,2,0,2
F Nsubuga,UGA,0,3,3,2,2,0,0
M Ntini,South Africa,6,10,10,2,2,0,0
GH O'Brien,Bermuda,11,11,11,2,2,0,0
SA Okpe,NGA,0,8,8,2,2,0,0
LN Oluoch,KENYA,6,10,10,2,2,0,0
AA Onikoyi,NGA,0,9,9,2,2,0,2
E Otieno,KENYA,7,18,18,2,2,0,0
KO Otieno,KENYA,0,4,4,2,2,0,0
HC Overdijk,NL,1,4,3,2,2,0,0
AM Oyede,NGA,0,8,8,2,2,0,0
T Panyangara,Zimbabwe,3,14,14,2,2,0,0
AE Paraam,SGP,0,3,3,2,2,0,0
SD Parry,England,1,5,5,2,2,0,0
IK Pathan,India,6,24,23,2,2,0,0
KMA Paul,West Indies,1,18,18,2,2,0,0
T Perera,Botsw,0,6,6,2,2,0,0
JE Pitcher,Bermuda,0,3,3,2,2,0,0
OL Pitcher,Bermuda,0,3,3,2,2,0,0
SM Pollock,South Africa,3,12,12,2,2,0,0
NS Poonia,SCOT,3,8,7,2,2,0,0
A Poulose,OMAN,0,3,3,2,2,0,0
DBL Powell,West Indies,0,5,5,2,2,0,0
AD Poynter,Ireland,4,19,17,2,2,0,0
A Pusthay,Fin,0,5,5,2,2,0,0
Qadeer Ahmed,UAE,4,10,10,2,2,0,0
Raees Ahmadzai,Afganisthan,0,8,8,2,2,0,0
Raag Kapur,HKG,0,4,4,2,2,0,0
S Rakshit,CZK-R,0,7,7,2,2,0,0
R Rampaul,West Indies,8,23,23,2,2,0,0
Raza-ur-Rehman,CAN,1,5,5,2,2,0,0
Raza Hasan,Pakisthan,2,10,10,2,2,0,0
DJ Reekers,NL,1,6,5,2,2,0,0
GA Reynold,Blz,0,3,3,2,2,0,0
LH Rodrigues,"",0,4,4,2,2,0,0
R Rohan,SGP,0,10,10,2,2,0,0
S Rossi,Arg,0,5,5,2,2,0,0
Saber Zakhil,Belg,0,3,3,2,2,0,0
S Saeed,Mald,0,5,5,2,2,0,0
Sagar Pun,NEPAL,1,9,9,2,2,0,0
Sahibzada Farhan,Pakisthan,0,3,3,2,2,0,0
J Salazar,Peru,0,2,2,2,2,0,0
Saqib Zulfiqar,NL,1,6,6,2,2,0,0
A Sathya,Mex,0,3,3,2,2,0,0
V Sehwag,India,6,19,18,2,2,0,0
Shaikh Ashraf,Peru,0,4,4,2,2,0,0
Shakeel Ansar,Pakisthan,0,2,2,2,1,1,1
PH Shamdasani,Peru,0,4,4,2,2,0,0
Shamsur Rahman,Bangladesh,1,9,8,2,2,0,0
V Shankar,India,1,9,9,2,2,0,0
Shoaib Akhtar,Pakisthan,4,15,15,2,2,0,0
Shoaib Ali,Saudi,0,5,5,2,2,0,0
Shoaib Qureshi,Fin,0,5,5,2,2,0,0
Sidhant Singh,SGP,0,8,8,2,2,0,0
RP Singh,India,2,10,9,2,2,0,0
L Sipamla,South Africa,0,5,5,2,2,0,0
S Smith,Bermuda,0,5,5,2,2,0,2
S Snater,NL,1,13,12,2,2,0,0
Sohag Gazi,Bangladesh,3,10,10,2,2,0,0
CA Soper,Papua New Guinea,4,13,13,2,2,0,0
S Sreesanth,India,2,10,9,2,2,0,0
H Srinivasan,GER,0,1,1,2,1,1,1
JH Stander,SCOT,3,11,11,2,2,0,0
F Stoman,PORT,0,4,4,2,1,1,1
DC Stovell,Bermuda,0,6,6,2,2,0,0
GM Strydom,Caym,0,6,6,2,2,0,0
JTS Sumerauer,JER,0,8,8,2,2,0,0
K Suttisan,THAI,0,2,2,2,2,0,0
Syed Aziz,MAL,0,14,13,2,2,0,0
Tahir Dar,BAH,0,4,4,2,2,0,0
Tauqeer Hussain,ESP,0,4,4,2,2,0,0
WU Tharanga,Sri Lanka,12,26,26,2,2,0,0
J Theron,South Africa,2,9,9,2,2,0,0
RA Thomas,CAN,0,8,8,2,2,0,0
GJ Thompson,Ireland,3,10,10,2,2,0,0
T Thushara,Sri Lanka,2,6,6,2,2,0,0
DT Tiripano,Zimbabwe,3,10,10,2,2,0,0
MK Tiwary,India,1,3,3,2,2,0,0
JC Tredwell,England,2,17,16,2,2,0,0
ME Trescothick,England,1,3,3,2,2,0,0
T Tshose,Botsw,0,2,2,2,2,0,0
E Ul Haq,NOR,0,5,5,2,2,0,0
Umar Adam,Mald,0,11,11,2,2,0,0
RV Uthappa,India,8,13,12,2,2,0,1
R van der Merwe,Arg,0,5,5,2,2,0,0
S Vashisht,ROM,0,3,3,2,2,0,0
Vichanath Singh,THAI,0,4,4,2,2,0,0
Vinod Kumar,ESP,0,3,3,2,2,0,0
BV Vitori,Zimbabwe,4,11,11,2,2,0,0
Waheed Ahmed,UAE,0,10,10,2,2,0,0
SR Welsh,CAN,0,1,1,2,2,0,0
AR White,Ireland,4,18,17,2,2,0,0
CG Williams,NAM,0,13,13,2,2,0,0
OR Willis,Caym,0,3,3,2,1,1,0
C Wright,Caym,0,6,6,2,2,0,0
Yasar Haroon,"",0,4,4,2,2,0,0
Yusuf Ebrahim,PNM,0,3,3,2,2,0,0
Zahoor Khan,UAE,2,18,18,2,2,0,0
C Zhuwao,Zimbabwe,10,7,7,2,2,0,0
Zishan Shah,DEN,0,6,4,2,2,0,0
B Zuiderent,NL,1,6,6,2,2,0,0
M Abdulla,West Indies,0,5,5,1,1,0,0
Abdul Shakoor,UAE,4,6,6,1,0,1,0
Abdul Wahid,Saudi,0,5,5,1,1,0,0
Abraash Khan,CAN,0,7,7,1,1,0,0
Abrar Bilal,Aut,0,3,3,1,0,1,0
Abu Jayed,Bangladesh,0,3,3,1,1,0,0
AR Adams,New Zealand,1,4,4,1,1,0,0
VD Adewoye,NGA,0,7,7,1,1,0,0
Afsar Zazai,Afganisthan,0,1,1,1,0,1,0
GJ Agius,MALTA,0,2,2,1,1,0,0
P Agnihotri,NOR,0,2,2,1,1,0,0
SA Ahmad,DEN,0,5,3,1,1,0,0
Ahmed Hassan,Mald,0,11,11,1,1,0,0
GW Aldridge,New Zealand,0,1,1,1,1,0,0
Amir Ali,OMAN,1,10,9,1,1,0,0
Amjad Ali,UAE,1,5,5,1,1,0,0
Anam Mollik,ITA,0,2,2,1,1,0,0
Anasim Khan,BAH,0,4,4,1,1,0,0
Aqib Iqbal,Aut,0,5,5,1,1,0,0
S Arachchige,ITA,0,4,4,1,1,0,0
Arafat Sunny,Bangladesh,2,10,10,1,1,0,0
Aritra Dutta,SGP,0,8,8,1,1,0,0
P Arora,Mex,0,2,2,1,1,0,0
U Aryaman Sunil,SGP,0,2,2,1,1,0,0
Ashiqullah Said,Belg,0,3,3,1,1,0,0
A Ashokan,CZK-R,0,2,2,1,1,0,0
Aslam Mohammad,"",0,3,3,1,1,0,0
SK Atai,Papua New Guinea,0,2,2,1,1,0,0
V Ateak,Ghana,0,4,4,1,1,0,0
Atif Kamal,LUX,0,4,4,1,1,0,0
MS Aulakh,CAN,1,3,3,1,1,0,0
Avi Dixit,SGP,0,1,1,1,1,0,0
Awais Malik,QAT,0,11,11,1,1,0,0
MO Bacarese,GIBR,0,3,3,1,1,0,0
KS Bagabena,Ghana,0,4,4,1,1,0,0
JD Baker,Samoa,0,4,4,1,1,0,0
G Bakiweyem,Ghana,0,3,3,1,1,0,0
WD Balaji Rao,CAN,0,4,4,1,1,0,0
Baljit Singh,ITA,0,8,7,1,1,0,0
JT Ball,England,0,2,2,1,1,0,0
CT Bancroft,Australia,0,1,1,1,1,0,1
HMCM Bandara,Sri Lanka,3,4,4,1,1,0,0
S Bantzas,"",0,1,1,1,1,0,0
AB Barath,West Indies,1,2,2,1,1,0,0
J Barker,LUX,0,4,4,1,1,0,0
P Baron,Arg,0,5,5,1,1,0,0
OO Bascome,Bermuda,11,3,3,1,1,0,0
T Bavuma,South Africa,0,2,2,1,1,0,0
RL Bhudia,KENYA,0,3,3,1,1,0,0
SR Bhudia,KENYA,0,4,4,1,1,0,0
Bilawal Bhatti,Pakisthan,2,9,9,1,1,0,0
TR Birt,Australia,2,4,4,1,1,0,0
D Bishoo,West Indies,8,7,7,1,1,0,0
JAR Blain,SCOT,1,6,5,1,1,0,0
TA Blundell,New Zealand,1,3,3,1,1,0,1
SM Boland,Australia,0,3,3,1,1,0,0
SG Borthwick,England,0,1,1,1,1,0,0
LE Bosman,South Africa,4,14,14,1,1,0,0
IDR Bradshaw,West Indies,0,1,1,1,1,0,0
DR Briggs,England,2,7,6,1,1,0,0
N Buckle,GUE,0,3,3,1,1,0,0
J Bulele,Moz,0,7,6,1,1,0,0
DE Burgess,Samoa,0,4,4,1,1,0,0
DK Butler,West Indies,0,1,1,1,1,0,0
CL Cairns,New Zealand,1,2,2,1,1,0,0
JD Campbell,West Indies,0,2,2,1,1,0,0
RJ Campbell,HKG,0,3,3,1,1,0,0
